timestamp,environment,temperature_C,humidity_percent,lux
2025-03-27T04:35:46.159432,Environment 1,20.63,48.23,9.22
2025-03-27T04:35:46.692734,Environment 2,20.61,48.28,8.29
2025-03-27T04:35:57.214959,Environment 1,20.62,48.24,10.14
2025-03-27T04:35:59.844216,Environment 1,20.63,48.23,9.22
2025-03-27T04:36:00.381297,Environment 2,20.61,48.28,8.29
2025-03-27T04:36:10.899469,Environment 1,20.63,48.24,10.14
2025-03-27T04:36:11.431676,Environment 2,20.63,48.27,8.29
2025-03-27T04:36:21.950054,Environment 1,20.63,48.22,9.22
2025-03-27T04:36:24.584185,Environment 1,20.64,48.22,9.22
2025-03-27T04:36:25.116150,Environment 2,20.62,48.27,8.29
2025-03-27T04:36:35.634858,Environment 1,20.63,48.22,9.22
2025-03-27T04:36:36.167665,Environment 2,20.62,48.26,8.29
2025-03-27T04:36:46.685463,Environment 1,20.63,48.21,9.22
2025-03-27T04:36:49.319759,Environment 1,20.63,48.21,9.68
2025-03-27T04:36:49.852219,Environment 2,20.61,48.27,8.29
2025-03-27T04:37:00.370727,Environment 1,20.64,48.22,9.22
2025-03-27T04:37:00.906266,Environment 2,20.61,48.28,8.29
2025-03-27T04:37:11.425613,Environment 1,20.64,48.23,9.22
2025-03-27T04:37:14.054908,Environment 1,20.64,48.22,9.22
2025-03-27T04:37:14.587115,Environment 2,20.61,48.3,8.29
2025-03-27T04:37:25.105605,Environment 1,20.63,48.24,9.22
2025-03-27T04:37:25.642594,Environment 2,20.62,48.31,8.29
2025-03-27T04:37:36.160950,Environment 1,20.63,48.24,10.14
2025-03-27T04:37:38.789991,Environment 1,20.64,48.24,9.22
2025-03-27T04:37:39.327183,Environment 2,20.6,48.31,8.29
2025-03-27T04:37:49.844999,Environment 1,20.63,48.24,10.14
2025-03-27T04:37:50.381254,Environment 2,20.6,48.31,8.29
2025-03-27T04:38:00.900650,Environment 1,20.63,48.24,9.22
2025-03-27T04:38:03.528831,Environment 1,20.63,48.24,9.22
2025-03-27T04:38:04.066415,Environment 2,20.61,48.31,8.29
2025-03-27T04:38:14.584624,Environment 1,20.64,48.25,9.22
2025-03-27T04:38:15.116925,Environment 2,20.61,48.33,8.29
2025-03-27T04:38:25.639279,Environment 1,20.63,48.28,10.14
2025-03-27T04:38:28.273526,Environment 1,20.61,48.28,10.14
2025-03-27T04:38:28.805835,Environment 2,20.61,48.34,8.29
2025-03-27T04:38:39.324558,Environment 1,20.61,48.3,10.14
2025-03-27T04:38:39.860371,Environment 2,20.6,48.34,8.29
2025-03-27T04:38:50.379395,Environment 1,20.61,48.29,9.22
2025-03-27T04:38:53.009222,Environment 1,20.62,48.28,9.22
2025-03-27T04:38:53.544897,Environment 2,20.6,48.34,8.29
2025-03-27T04:39:04.063249,Environment 1,20.61,48.29,10.14
2025-03-27T04:39:04.599425,Environment 2,20.6,48.33,8.29
2025-03-27T04:39:15.118356,Environment 1,20.62,48.29,9.22
2025-03-27T04:39:17.748180,Environment 1,20.62,48.28,9.22
2025-03-27T04:39:18.280634,Environment 2,20.59,48.32,8.29
2025-03-27T04:39:28.798653,Environment 1,20.61,48.28,9.22
2025-03-27T04:39:29.335317,Environment 2,20.59,48.31,8.29
2025-03-27T04:39:39.849761,Environment 1,20.61,48.29,9.22
2025-03-27T04:39:42.483183,Environment 1,20.61,48.28,9.22
2025-03-27T04:39:43.016707,Environment 2,20.59,48.31,8.29
2025-03-27T04:39:53.534953,Environment 1,20.61,48.31,9.22
2025-03-27T04:39:54.071298,Environment 2,20.61,48.32,8.29
2025-03-27T04:40:04.589410,Environment 1,20.6,48.31,9.22
2025-03-27T04:40:07.223467,Environment 1,20.61,48.31,10.14
2025-03-27T04:40:07.756059,Environment 2,20.6,48.34,8.29
2025-03-27T04:40:18.273822,Environment 1,20.61,48.34,9.22
2025-03-27T04:40:18.806834,Environment 2,20.6,48.34,8.29
2025-03-27T04:40:29.328514,Environment 1,20.61,48.34,10.14
2025-03-27T04:40:31.958580,Environment 1,20.61,48.34,9.22
2025-03-27T04:40:32.495469,Environment 2,20.61,48.34,8.29
2025-03-27T04:40:43.013530,Environment 1,20.62,48.34,9.22
2025-03-27T04:40:43.546474,Environment 2,20.61,48.34,8.29
2025-03-27T04:40:54.064722,Environment 1,20.62,48.33,9.22
2025-03-27T04:40:56.693830,Environment 1,20.61,48.33,9.22
2025-03-27T04:40:57.230541,Environment 2,20.61,48.33,8.29
2025-03-27T04:41:07.749316,Environment 1,20.61,48.31,9.22
2025-03-27T04:41:08.281778,Environment 2,20.6,48.31,8.29
2025-03-27T04:41:18.798881,Environment 1,20.62,48.3,9.68
2025-03-27T04:41:21.428848,Environment 1,20.61,48.29,9.68
2025-03-27T04:41:21.965568,Environment 2,20.61,48.31,8.29
2025-03-27T04:41:32.484700,Environment 1,20.61,48.29,9.22
2025-03-27T04:41:33.016836,Environment 2,20.61,48.31,8.29
2025-03-27T04:41:43.535184,Environment 1,20.61,48.31,9.22
2025-03-27T04:41:46.168966,Environment 1,20.6,48.3,9.22
2025-03-27T04:41:46.701158,Environment 2,20.61,48.32,8.29
2025-03-27T04:41:57.219956,Environment 1,20.61,48.29,9.22
2025-03-27T04:41:57.756644,Environment 2,20.6,48.32,8.29
2025-03-27T04:42:08.274937,Environment 1,20.6,48.29,9.22
2025-03-27T04:42:10.904156,Environment 1,20.6,48.29,10.14
2025-03-27T04:42:11.441154,Environment 2,20.6,48.33,8.29
2025-03-27T04:42:21.958910,Environment 1,20.61,48.29,10.14
2025-03-27T04:42:22.495831,Environment 2,20.59,48.33,8.29
2025-03-27T04:42:33.014460,Environment 1,20.6,48.29,10.14
2025-03-27T04:42:35.643735,Environment 1,20.61,48.28,9.22
2025-03-27T04:42:36.180125,Environment 2,20.6,48.34,8.29
2025-03-27T04:42:46.698269,Environment 1,20.61,48.28,9.22
2025-03-27T04:42:47.231474,Environment 2,20.59,48.34,8.29
2025-03-27T04:42:57.749770,Environment 1,20.6,48.28,9.22
2025-03-27T04:43:00.379601,Environment 1,20.61,48.28,9.22
2025-03-27T04:43:00.915814,Environment 2,20.59,48.34,8.29
2025-03-27T04:43:11.434127,Environment 1,20.61,48.28,9.22
2025-03-27T04:43:11.966894,Environment 2,20.59,48.34,8.29
2025-03-27T04:43:22.484754,Environment 1,20.6,48.3,9.68
2025-03-27T04:43:25.118473,Environment 1,20.6,48.29,10.14
2025-03-27T04:43:25.651410,Environment 2,20.59,48.35,8.29
2025-03-27T04:43:36.169902,Environment 1,20.6,48.31,9.22
2025-03-27T04:43:36.706010,Environment 2,20.59,48.35,8.29
2025-03-27T04:43:47.224867,Environment 1,20.61,48.31,9.22
2025-03-27T04:43:49.854463,Environment 1,20.59,48.31,9.22
2025-03-27T04:43:50.390808,Environment 2,20.58,48.35,8.29
2025-03-27T04:44:00.909252,Environment 1,20.59,48.31,9.22
2025-03-27T04:44:01.441368,Environment 2,20.58,48.34,8.29
2025-03-27T04:44:11.959558,Environment 1,20.6,48.31,9.22
2025-03-27T04:44:14.589723,Environment 1,20.6,48.3,9.68
2025-03-27T04:44:15.125642,Environment 2,20.58,48.35,8.29
2025-03-27T04:44:25.644219,Environment 1,20.59,48.3,10.14
2025-03-27T04:44:26.181365,Environment 2,20.58,48.37,8.29
2025-03-27T04:44:36.695829,Environment 1,20.61,48.3,9.22
2025-03-27T04:44:39.329412,Environment 1,20.61,48.29,9.22
2025-03-27T04:44:39.861733,Environment 2,20.57,48.37,8.29
2025-03-27T04:44:50.379769,Environment 1,20.61,48.28,9.22
2025-03-27T04:44:50.916828,Environment 2,20.58,48.37,8.29
2025-03-27T04:45:01.435194,Environment 1,20.61,48.27,9.22
2025-03-27T04:45:04.064136,Environment 1,20.62,48.27,9.22
2025-03-27T04:45:04.597117,Environment 2,20.57,48.37,8.29
2025-03-27T04:45:15.114805,Environment 1,20.6,48.28,9.22
2025-03-27T04:45:15.651421,Environment 2,20.58,48.37,8.29
2025-03-27T04:45:26.170231,Environment 1,20.6,48.29,9.22
2025-03-27T04:45:28.800307,Environment 1,20.61,48.28,9.22
2025-03-27T04:45:29.331910,Environment 2,20.57,48.38,8.29
2025-03-27T04:45:39.855039,Environment 1,20.6,48.3,9.22
2025-03-27T04:45:40.387335,Environment 2,20.56,48.4,8.29
2025-03-27T04:45:50.909522,Environment 1,20.59,48.31,10.14
2025-03-27T04:45:53.538790,Environment 1,20.61,48.31,9.22
2025-03-27T04:45:54.071984,Environment 2,20.56,48.4,8.29
2025-03-27T04:46:04.593783,Environment 1,20.59,48.34,10.14
2025-03-27T04:46:05.126570,Environment 2,20.56,48.41,8.29
2025-03-27T04:46:15.644432,Environment 1,20.59,48.35,10.14
2025-03-27T04:46:18.279020,Environment 1,20.58,48.34,9.22
2025-03-27T04:46:18.811019,Environment 2,20.56,48.41,8.29
2025-03-27T04:46:29.329250,Environment 1,20.57,48.35,9.22
2025-03-27T04:46:29.866621,Environment 2,20.56,48.41,8.29
2025-03-27T04:46:40.385057,Environment 1,20.59,48.35,9.22
2025-03-27T04:46:43.014174,Environment 1,20.58,48.35,9.22
2025-03-27T04:46:43.550642,Environment 2,20.58,48.4,8.29
2025-03-27T04:46:54.065614,Environment 1,20.58,48.36,9.22
2025-03-27T04:46:54.601769,Environment 2,20.58,48.39,8.29
2025-03-27T04:47:05.120422,Environment 1,20.58,48.35,10.14
2025-03-27T04:47:07.753845,Environment 1,20.58,48.36,9.22
2025-03-27T04:47:08.285939,Environment 2,20.57,48.39,8.29
2025-03-27T04:47:18.808778,Environment 1,20.57,48.35,10.14
2025-03-27T04:47:19.341125,Environment 2,20.58,48.38,8.29
2025-03-27T04:47:29.859172,Environment 1,20.58,48.35,9.22
2025-03-27T04:47:32.492751,Environment 1,20.58,48.35,10.14
2025-03-27T04:47:33.026090,Environment 2,20.56,48.38,8.29
2025-03-27T04:47:43.544482,Environment 1,20.58,48.34,9.68
2025-03-27T04:47:44.081005,Environment 2,20.56,48.38,8.29
2025-03-27T04:47:54.595403,Environment 1,20.58,48.35,9.22
2025-03-27T04:47:57.228286,Environment 1,20.57,48.34,9.22
2025-03-27T04:47:57.761191,Environment 2,20.57,48.39,8.29
2025-03-27T04:48:08.279886,Environment 1,20.58,48.36,9.68
2025-03-27T04:48:08.815932,Environment 2,20.56,48.4,8.29
2025-03-27T04:48:19.334840,Environment 1,20.57,48.37,9.22
2025-03-27T04:48:21.963820,Environment 1,20.57,48.36,9.22
2025-03-27T04:48:22.500686,Environment 2,20.57,48.4,8.29
2025-03-27T04:48:33.015143,Environment 1,20.57,48.37,9.68
2025-03-27T04:48:33.551275,Environment 2,20.57,48.41,8.29
2025-03-27T04:48:44.069320,Environment 1,20.57,48.37,9.68
2025-03-27T04:48:46.703635,Environment 1,20.57,48.37,10.14
2025-03-27T04:48:47.235881,Environment 2,20.56,48.42,8.29
2025-03-27T04:48:57.754827,Environment 1,20.57,48.39,9.68
2025-03-27T04:48:58.286987,Environment 2,20.56,48.41,8.29
2025-03-27T04:49:08.808944,Environment 1,20.56,48.4,9.22
2025-03-27T04:49:11.439304,Environment 1,20.56,48.39,9.22
2025-03-27T04:49:11.971939,Environment 2,20.55,48.41,8.29
2025-03-27T04:49:22.489766,Environment 1,20.56,48.39,8.29
2025-03-27T04:49:23.026245,Environment 2,20.56,48.41,7.37
2025-03-27T04:49:33.544874,Environment 1,20.57,48.38,8.29
2025-03-27T04:49:36.174669,Environment 1,20.58,48.38,8.29
2025-03-27T04:49:36.707228,Environment 2,20.56,48.41,7.37
2025-03-27T04:49:47.224961,Environment 1,20.56,48.37,8.29
2025-03-27T04:49:47.762166,Environment 2,20.55,48.41,7.37
2025-03-27T04:49:58.280487,Environment 1,20.57,48.37,8.29
2025-03-27T04:50:00.910159,Environment 1,20.57,48.37,8.29
2025-03-27T04:50:01.442506,Environment 2,20.54,48.41,7.37
2025-03-27T04:50:11.960624,Environment 1,20.57,48.37,8.76
2025-03-27T04:50:12.497118,Environment 2,20.56,48.41,7.37
2025-03-27T04:50:23.015470,Environment 1,20.57,48.38,8.76
2025-03-27T04:50:25.645045,Environment 1,20.57,48.39,8.76
2025-03-27T04:50:26.178112,Environment 2,20.56,48.41,7.37
2025-03-27T04:50:36.696368,Environment 1,20.55,48.4,8.29
2025-03-27T04:50:37.232322,Environment 2,20.56,48.41,7.37
2025-03-27T04:50:47.751384,Environment 1,20.57,48.38,8.76
2025-03-27T04:50:50.380830,Environment 1,20.57,48.38,8.29
2025-03-27T04:50:50.912979,Environment 2,20.56,48.41,7.37
2025-03-27T04:51:01.435158,Environment 1,20.57,48.37,8.29
2025-03-27T04:51:01.967832,Environment 2,20.55,48.41,7.37
2025-03-27T04:51:12.486328,Environment 1,20.56,48.38,8.29
2025-03-27T04:51:15.115832,Environment 1,20.58,48.37,8.76
2025-03-27T04:51:15.648865,Environment 2,20.57,48.41,7.37
2025-03-27T04:51:26.171088,Environment 1,20.57,48.38,8.29
2025-03-27T04:51:26.703203,Environment 2,20.56,48.41,7.37
2025-03-27T04:51:37.221797,Environment 1,20.56,48.38,8.29
2025-03-27T04:51:39.851269,Environment 1,20.57,48.37,8.29
2025-03-27T04:51:40.388173,Environment 2,20.55,48.41,7.37
2025-03-27T04:51:50.905866,Environment 1,20.57,48.37,8.76
2025-03-27T04:51:51.438572,Environment 2,20.56,48.41,7.37
2025-03-27T04:52:01.957328,Environment 1,20.57,48.36,8.76
2025-03-27T04:52:04.587122,Environment 1,20.57,48.35,8.76
2025-03-27T04:52:05.123444,Environment 2,20.54,48.41,7.37
2025-03-27T04:52:15.642201,Environment 1,20.57,48.35,8.29
2025-03-27T04:52:16.174333,Environment 2,20.55,48.41,7.37
2025-03-27T04:52:26.693026,Environment 1,20.58,48.34,8.29
2025-03-27T04:52:29.322450,Environment 1,20.58,48.34,8.29
2025-03-27T04:52:29.859331,Environment 2,20.54,48.41,7.37
2025-03-27T04:52:40.377385,Environment 1,20.57,48.34,8.29
2025-03-27T04:52:40.910046,Environment 2,20.55,48.41,7.37
2025-03-27T04:52:51.428436,Environment 1,20.57,48.35,8.29
2025-03-27T04:52:54.062121,Environment 1,20.57,48.34,8.76
2025-03-27T04:52:54.594328,Environment 2,20.56,48.41,7.37
2025-03-27T04:53:05.112772,Environment 1,20.57,48.34,8.29
2025-03-27T04:53:05.649126,Environment 2,20.55,48.42,7.37
2025-03-27T04:53:16.167937,Environment 1,20.58,48.34,8.29
2025-03-27T04:53:18.797257,Environment 1,20.58,48.33,8.29
2025-03-27T04:53:19.329651,Environment 2,20.53,48.43,7.37
2025-03-27T04:53:29.848392,Environment 1,20.59,48.34,8.29
2025-03-27T04:53:30.380126,Environment 2,20.54,48.43,7.37
2025-03-27T04:53:40.899201,Environment 1,20.59,48.33,8.29
2025-03-27T04:53:43.532734,Environment 1,20.57,48.33,8.29
2025-03-27T04:53:44.065418,Environment 2,20.54,48.43,7.37
2025-03-27T04:53:54.583042,Environment 1,20.57,48.33,8.29
2025-03-27T04:53:55.119991,Environment 2,20.54,48.43,7.37
2025-03-27T04:54:05.638792,Environment 1,20.57,48.32,8.29
2025-03-27T04:54:08.268112,Environment 1,20.57,48.32,8.76
2025-03-27T04:54:08.804318,Environment 2,20.54,48.43,7.37
2025-03-27T04:54:19.323328,Environment 1,20.58,48.31,8.29
2025-03-27T04:54:19.855717,Environment 2,20.54,48.43,7.37
2025-03-27T04:54:30.373290,Environment 1,20.57,48.33,8.29
2025-03-27T04:54:33.003155,Environment 1,20.57,48.31,8.29
2025-03-27T04:54:33.539815,Environment 2,20.55,48.43,7.37
2025-03-27T04:54:44.053826,Environment 1,20.57,48.33,8.29
2025-03-27T04:54:44.591272,Environment 2,20.54,48.43,7.37
2025-03-27T04:54:55.109355,Environment 1,20.57,48.33,8.29
2025-03-27T04:54:57.738669,Environment 1,20.58,48.33,8.29
2025-03-27T04:54:58.275521,Environment 2,20.54,48.42,7.37
2025-03-27T04:55:08.789506,Environment 1,20.57,48.33,8.29
2025-03-27T04:55:09.326528,Environment 2,20.54,48.42,7.37
2025-03-27T04:55:19.844970,Environment 1,20.57,48.36,8.29
2025-03-27T04:55:22.473842,Environment 1,20.57,48.36,8.29
2025-03-27T04:55:23.011039,Environment 2,20.54,48.44,7.37
2025-03-27T04:55:33.529429,Environment 1,20.56,48.36,8.29
2025-03-27T04:55:34.061973,Environment 2,20.54,48.44,7.37
2025-03-27T04:55:44.580010,Environment 1,20.57,48.37,8.76
2025-03-27T04:55:47.209677,Environment 1,20.56,48.37,8.29
2025-03-27T04:55:47.746149,Environment 2,20.54,48.44,7.37
2025-03-27T04:55:58.264935,Environment 1,20.56,48.4,8.29
2025-03-27T04:55:58.797435,Environment 2,20.55,48.43,7.37
2025-03-27T04:56:09.315803,Environment 1,20.56,48.4,8.76
2025-03-27T04:56:11.945267,Environment 1,20.56,48.39,8.76
2025-03-27T04:56:12.481532,Environment 2,20.54,48.44,7.37
2025-03-27T04:56:23.000247,Environment 1,20.56,48.39,8.29
2025-03-27T04:56:23.536954,Environment 2,20.56,48.44,7.37
2025-03-27T04:56:34.054996,Environment 1,20.56,48.38,8.76
2025-03-27T04:56:36.684121,Environment 1,20.57,48.38,8.29
2025-03-27T04:56:37.216929,Environment 2,20.54,48.44,7.37
2025-03-27T04:56:47.734910,Environment 1,20.55,48.37,8.76
2025-03-27T04:56:48.267959,Environment 2,20.53,48.44,7.37
2025-03-27T04:56:58.786531,Environment 1,20.57,48.37,8.76
2025-03-27T04:57:01.420316,Environment 1,20.56,48.37,8.76
2025-03-27T04:57:01.952023,Environment 2,20.53,48.44,7.37
2025-03-27T04:57:12.470553,Environment 1,20.57,48.36,8.29
2025-03-27T04:57:13.007833,Environment 2,20.54,48.44,7.37
2025-03-27T04:57:23.526133,Environment 1,20.56,48.35,8.29
2025-03-27T04:57:26.155739,Environment 1,20.56,48.35,8.29
2025-03-27T04:57:26.692282,Environment 2,20.54,48.44,7.37
2025-03-27T04:57:37.209895,Environment 1,20.57,48.35,8.76
2025-03-27T04:57:37.741974,Environment 2,20.53,48.45,7.37
2025-03-27T04:57:48.261322,Environment 1,20.57,48.36,8.29
2025-03-27T04:57:50.891247,Environment 1,20.56,48.34,8.76
2025-03-27T04:57:51.427715,Environment 2,20.53,48.45,7.37
2025-03-27T04:58:01.945610,Environment 1,20.57,48.35,8.29
2025-03-27T04:58:02.478563,Environment 2,20.51,48.47,7.37
2025-03-27T04:58:12.996187,Environment 1,20.56,48.36,8.76
2025-03-27T04:58:15.625744,Environment 1,20.55,48.36,8.29
2025-03-27T04:58:16.163042,Environment 2,20.51,48.47,7.37
2025-03-27T04:58:26.680677,Environment 1,20.56,48.38,8.29
2025-03-27T04:58:27.213524,Environment 2,20.53,48.49,7.37
2025-03-27T04:58:37.732068,Environment 1,20.55,48.4,8.29
2025-03-27T04:58:40.362073,Environment 1,20.56,48.39,8.29
2025-03-27T04:58:40.897843,Environment 2,20.53,48.5,7.37
2025-03-27T04:58:51.416566,Environment 1,20.55,48.4,8.29
2025-03-27T04:58:51.949401,Environment 2,20.51,48.5,7.37
2025-03-27T04:59:02.468201,Environment 1,20.55,48.41,8.29
2025-03-27T04:59:05.096847,Environment 1,20.55,48.41,8.29
2025-03-27T04:59:05.633690,Environment 2,20.53,48.47,7.37
2025-03-27T04:59:16.152140,Environment 1,20.54,48.41,8.29
2025-03-27T04:59:16.688867,Environment 2,20.53,48.46,7.37
2025-03-27T04:59:27.206609,Environment 1,20.55,48.41,8.29
2025-03-27T04:59:29.836808,Environment 1,20.54,48.41,8.29
2025-03-27T04:59:30.369150,Environment 2,20.53,48.45,7.37
2025-03-27T04:59:40.887735,Environment 1,20.54,48.41,8.29
2025-03-27T04:59:41.419020,Environment 2,20.54,48.44,7.37
2025-03-27T04:59:51.938630,Environment 1,20.55,48.41,8.29
2025-03-27T04:59:54.571640,Environment 1,20.55,48.41,8.76
2025-03-27T04:59:55.104580,Environment 2,20.54,48.44,7.37
2025-03-27T05:00:05.623195,Environment 1,20.53,48.42,8.29
2025-03-27T05:00:06.159276,Environment 2,20.53,48.44,7.37
2025-03-27T05:00:16.677592,Environment 1,20.54,48.42,8.76
2025-03-27T05:00:19.307653,Environment 1,20.54,48.41,8.29
2025-03-27T05:00:19.844287,Environment 2,20.53,48.46,7.37
2025-03-27T05:00:30.361979,Environment 1,20.54,48.41,8.29
2025-03-27T05:00:30.894827,Environment 2,20.51,48.46,7.37
2025-03-27T05:00:41.412847,Environment 1,20.55,48.41,8.76
2025-03-27T05:00:44.042652,Environment 1,20.54,48.41,8.29
2025-03-27T05:00:44.579573,Environment 2,20.51,48.48,7.37
2025-03-27T05:00:55.093153,Environment 1,20.54,48.43,8.29
2025-03-27T05:00:55.629783,Environment 2,20.51,48.48,7.37
2025-03-27T05:01:06.148910,Environment 1,20.54,48.44,8.29
2025-03-27T05:01:08.778289,Environment 1,20.53,48.44,8.29
2025-03-27T05:01:09.314410,Environment 2,20.51,48.5,7.37
2025-03-27T05:01:19.829365,Environment 1,20.54,48.44,8.29
2025-03-27T05:01:20.365963,Environment 2,20.53,48.5,7.37
2025-03-27T05:01:30.884252,Environment 1,20.54,48.44,8.29
2025-03-27T05:01:33.513363,Environment 1,20.54,48.44,8.29
2025-03-27T05:01:34.049649,Environment 2,20.53,48.5,7.37
2025-03-27T05:01:44.567933,Environment 1,20.54,48.44,8.29
2025-03-27T05:01:45.101143,Environment 2,20.5,48.49,7.37
2025-03-27T05:01:55.619723,Environment 1,20.54,48.45,8.76
2025-03-27T05:01:58.248648,Environment 1,20.54,48.45,8.76
2025-03-27T05:01:58.785818,Environment 2,20.51,48.5,7.37
2025-03-27T05:02:09.304317,Environment 1,20.53,48.46,8.29
2025-03-27T05:02:09.836761,Environment 2,20.51,48.5,7.37
2025-03-27T05:02:20.354506,Environment 1,20.54,48.46,8.29
2025-03-27T05:02:22.984731,Environment 1,20.53,48.45,8.29
2025-03-27T05:02:23.520509,Environment 2,20.51,48.5,7.37
2025-03-27T05:02:34.039587,Environment 1,20.53,48.45,8.29
2025-03-27T05:02:34.571732,Environment 2,20.5,48.52,7.37
2025-03-27T05:02:45.090434,Environment 1,20.54,48.45,8.29
2025-03-27T05:02:47.723841,Environment 1,20.53,48.45,8.76
2025-03-27T05:02:48.255886,Environment 2,20.53,48.5,7.37
2025-03-27T05:02:58.775189,Environment 1,20.53,48.46,8.29
2025-03-27T05:02:59.310989,Environment 2,20.51,48.52,7.37
2025-03-27T05:03:09.829095,Environment 1,20.51,48.47,8.29
2025-03-27T05:03:12.458887,Environment 1,20.53,48.47,8.29
2025-03-27T05:03:12.991825,Environment 2,20.5,48.51,7.37
2025-03-27T05:03:23.510362,Environment 1,20.51,48.47,8.29
2025-03-27T05:03:24.046687,Environment 2,20.5,48.52,7.37
2025-03-27T05:03:34.560724,Environment 1,20.51,48.45,8.29
2025-03-27T05:03:37.194474,Environment 1,20.53,48.44,8.29
2025-03-27T05:03:37.727506,Environment 2,20.5,48.52,7.37
2025-03-27T05:03:48.245275,Environment 1,20.53,48.44,8.29
2025-03-27T05:03:48.782033,Environment 2,20.5,48.51,7.37
2025-03-27T05:03:59.300289,Environment 1,20.54,48.45,8.29
2025-03-27T05:04:01.930690,Environment 1,20.53,48.44,8.29
2025-03-27T05:04:02.466994,Environment 2,20.49,48.53,7.37
2025-03-27T05:04:12.981361,Environment 1,20.54,48.45,8.76
2025-03-27T05:04:13.517062,Environment 2,20.49,48.53,7.37
2025-03-27T05:04:24.036266,Environment 1,20.53,48.46,8.29
2025-03-27T05:04:26.665874,Environment 1,20.53,48.46,8.29
2025-03-27T05:04:27.202277,Environment 2,20.49,48.53,7.37
2025-03-27T05:04:37.720107,Environment 1,20.51,48.45,8.29
2025-03-27T05:04:38.253122,Environment 2,20.49,48.51,7.37
2025-03-27T05:04:48.770981,Environment 1,20.53,48.44,8.29
2025-03-27T05:04:51.401057,Environment 1,20.54,48.44,8.76
2025-03-27T05:04:51.937922,Environment 2,20.5,48.51,7.37
2025-03-27T05:05:02.455991,Environment 1,20.53,48.44,8.29
2025-03-27T05:05:02.988704,Environment 2,20.5,48.5,7.37
2025-03-27T05:05:13.506730,Environment 1,20.53,48.43,8.29
2025-03-27T05:05:16.136318,Environment 1,20.53,48.43,8.29
2025-03-27T05:05:16.672950,Environment 2,20.5,48.5,7.37
2025-03-27T05:05:27.191587,Environment 1,20.54,48.43,8.29
2025-03-27T05:05:27.723720,Environment 2,20.5,48.5,7.37
2025-03-27T05:05:38.246569,Environment 1,20.51,48.43,8.29
2025-03-27T05:05:40.875849,Environment 1,20.53,48.43,8.76
2025-03-27T05:05:41.407851,Environment 2,20.5,48.5,7.37
2025-03-27T05:05:51.926433,Environment 1,20.51,48.44,8.29
2025-03-27T05:05:52.459524,Environment 2,20.5,48.5,7.37
2025-03-27T05:06:02.978056,Environment 1,20.53,48.46,8.29
2025-03-27T05:06:05.611684,Environment 1,20.51,48.45,8.76
2025-03-27T05:06:06.143390,Environment 2,20.5,48.48,7.37
2025-03-27T05:06:16.661650,Environment 1,20.51,48.46,8.29
2025-03-27T05:06:17.198742,Environment 2,20.51,48.49,7.37
2025-03-27T05:06:27.716728,Environment 1,20.51,48.45,8.29
2025-03-27T05:06:30.346543,Environment 1,20.51,48.45,8.29
2025-03-27T05:06:30.879348,Environment 2,20.5,48.49,7.37
2025-03-27T05:06:41.397870,Environment 1,20.5,48.47,8.29
2025-03-27T05:06:41.929912,Environment 2,20.5,48.49,7.37
2025-03-27T05:06:52.448425,Environment 1,20.5,48.5,8.76
2025-03-27T05:06:55.082133,Environment 1,20.5,48.49,8.29
2025-03-27T05:06:55.614367,Environment 2,20.51,48.5,7.37
2025-03-27T05:07:06.132740,Environment 1,20.5,48.5,8.29
2025-03-27T05:07:06.669822,Environment 2,20.49,48.5,7.37
2025-03-27T05:07:17.187761,Environment 1,20.5,48.48,8.76
2025-03-27T05:07:19.817056,Environment 1,20.5,48.48,8.76
2025-03-27T05:07:20.349809,Environment 2,20.5,48.5,7.37
2025-03-27T05:07:30.868260,Environment 1,20.5,48.48,8.76
2025-03-27T05:07:31.404815,Environment 2,20.5,48.49,7.37
2025-03-27T05:07:41.923731,Environment 1,20.51,48.48,8.29
2025-03-27T05:07:44.553065,Environment 1,20.5,48.47,8.29
2025-03-27T05:07:45.089796,Environment 2,20.5,48.49,7.37
2025-03-27T05:07:55.607331,Environment 1,20.5,48.47,8.29
2025-03-27T05:07:56.140675,Environment 2,20.5,48.49,7.37
2025-03-27T05:08:06.659052,Environment 1,20.5,48.49,8.29
2025-03-27T05:08:09.287935,Environment 1,20.5,48.48,8.29
2025-03-27T05:08:09.824863,Environment 2,20.5,48.5,7.37
2025-03-27T05:08:20.342759,Environment 1,20.49,48.5,8.29
2025-03-27T05:08:20.875988,Environment 2,20.49,48.5,7.37
2025-03-27T05:08:31.393735,Environment 1,20.49,48.51,8.29
2025-03-27T05:08:34.028176,Environment 1,20.49,48.5,8.29
2025-03-27T05:08:34.560112,Environment 2,20.49,48.51,7.37
2025-03-27T05:08:45.078858,Environment 1,20.49,48.5,8.29
2025-03-27T05:08:45.614798,Environment 2,20.48,48.52,7.37
2025-03-27T05:08:56.133411,Environment 1,20.48,48.5,8.76
2025-03-27T05:08:58.763171,Environment 1,20.49,48.5,8.76
2025-03-27T05:08:59.296269,Environment 2,20.49,48.52,7.37
2025-03-27T05:09:09.813647,Environment 1,20.47,48.51,8.29
2025-03-27T05:09:10.350614,Environment 2,20.49,48.53,7.37
2025-03-27T05:09:20.869304,Environment 1,20.48,48.51,8.29
2025-03-27T05:09:23.498975,Environment 1,20.49,48.51,8.76
2025-03-27T05:09:24.030601,Environment 2,20.48,48.53,7.37
2025-03-27T05:09:34.553851,Environment 1,20.48,48.51,8.29
